id,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_summ,voice_note,Accuracy,Completeness,Organization,Synthesis,Overall
515,1,5,3,3,5,5,5,1,3,0,0,3.0,3.0,5.0,2.0,3.44
551,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
559,1,1,1,1,3,4,5,1,1,0,0,1.0,1.0,4.0,1.0,2.0
574,1,5,1,3,5,5,5,1,1,0,0,3.0,2.0,5.0,1.0,3.0
580,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
614,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
648,1,5,1,2,3,3,5,1,1,0,0,3.0,1.5,3.67,1.0,2.44
687,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
726,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
789,1,5,1,3,3,5,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
814,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
853,1,5,1,2,3,3,4,0,1,0,0,3.0,1.5,3.33,0.5,2.22
881,1,5,1,3,5,5,5,1,1,0,0,3.0,2.0,5.0,1.0,3.0
886,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
892,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
904,1,5,2,2,3,5,5,1,1,0,0,3.0,2.0,4.33,1.0,2.78
932,1,2,1,2,3,5,5,1,1,0,0,1.5,1.5,4.33,1.0,2.33
952,1,5,1,3,5,5,5,1,1,0,0,3.0,2.0,5.0,1.0,3.0
958,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
984,1,5,1,3,4,5,4,0,1,0,0,3.0,2.0,4.33,0.5,2.67
1002,1,5,2,5,5,5,5,0,1,0,0,3.0,3.5,5.0,0.5,3.22
1005,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1064,1,5,2,2,4,4,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
1074,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1076,1,5,2,3,5,5,5,1,1,0,0,3.0,2.5,5.0,1.0,3.11
1083,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1121,1,5,1,2,3,4,4,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1124,1,5,1,3,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
1229,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1252,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1261,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1291,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1293,1,1,1,1,1,5,5,0,1,0,0,1.0,1.0,3.67,0.5,1.78
1302,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1327,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1351,1,5,1,2,5,4,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1358,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1360,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1369,1,5,2,3,4,5,5,1,1,0,0,3.0,2.5,4.67,1.0,3.0
1371,1,5,1,2,2,2,5,0,1,0,0,3.0,1.5,3.0,0.5,2.11
1374,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1379,1,5,1,1,3,2,5,0,1,0,0,3.0,1.0,3.33,0.5,2.11
1383,1,3,1,3,2,4,3,1,1,0,0,2.0,2.0,3.0,1.0,2.11
1395,1,5,2,2,3,4,5,0,1,0,0,3.0,2.0,4.0,0.5,2.56
1411,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1461,1,5,1,1,1,2,5,0,1,0,0,3.0,1.0,2.67,0.5,1.89
1483,1,5,2,3,3,4,5,0,1,0,0,3.0,2.5,4.0,0.5,2.67
1485,1,5,2,4,5,5,5,1,1,0,0,3.0,3.0,5.0,1.0,3.22
1500,1,5,2,2,2,3,3,0,1,0,0,3.0,2.0,2.67,0.5,2.11
1517,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1533,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1547,1,3,2,3,5,5,5,1,1,0,0,2.0,2.5,5.0,1.0,2.89
1584,1,5,2,3,3,5,5,1,1,0,0,3.0,2.5,4.33,1.0,2.89
1628,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1646,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1648,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1651,1,5,2,3,4,5,5,0,1,0,0,3.0,2.5,4.67,0.5,2.89
1653,1,1,1,1,1,5,2,0,1,0,0,1.0,1.0,2.67,0.5,1.44
1663,1,5,1,1,2,4,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
1668,1,5,2,3,5,5,5,1,1,0,0,3.0,2.5,5.0,1.0,3.11
1684,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1705,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1745,1,1,1,1,1,2,2,0,1,0,0,1.0,1.0,1.67,0.5,1.11
1754,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1783,1,5,1,2,5,5,5,1,3,0,0,3.0,1.5,5.0,2.0,3.11
1787,1,3,1,2,3,5,4,1,3,0,0,2.0,1.5,4.0,2.0,2.56
1810,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1821,1,5,1,2,2,5,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1827,1,5,1,2,3,2,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
1840,1,5,2,2,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
1858,1,5,1,1,1,3,5,0,1,0,0,3.0,1.0,3.0,0.5,2.0
1861,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1897,1,5,1,2,4,5,4,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1900,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1901,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1914,1,1,1,1,2,5,5,1,3,0,0,1.0,1.0,4.0,2.0,2.22
1922,1,5,1,3,4,5,5,1,1,0,0,3.0,2.0,4.67,1.0,2.89
1937,1,5,1,2,3,5,4,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1944,1,5,2,2,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
1981,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
2006,1,5,2,3,4,5,5,1,3,0,0,3.0,2.5,4.67,2.0,3.22
2033,1,5,1,2,5,5,5,1,3,0,0,3.0,1.5,5.0,2.0,3.11
2036,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
2071,1,5,2,4,5,5,5,0,1,1,1,3.0,3.0,5.0,0.5,3.11
2102,1,5,1,3,4,5,4,1,1,0,0,3.0,2.0,4.33,1.0,2.78
2109,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2130,1,5,2,3,4,3,5,1,1,0,0,3.0,2.5,4.0,1.0,2.78
2132,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2174,1,5,1,2,2,3,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2195,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
2217,1,5,1,2,4,5,5,1,3,0,0,3.0,1.5,4.67,2.0,3.0
2222,1,5,1,1,3,4,5,0,1,0,0,3.0,1.0,4.0,0.5,2.33
2224,1,5,1,3,4,5,5,1,1,0,0,3.0,2.0,4.67,1.0,2.89
2272,1,5,1,2,2,5,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
2288,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2303,1,3,1,2,5,5,5,1,3,0,0,2.0,1.5,5.0,2.0,2.89
2307,1,5,2,4,3,5,5,0,3,0,0,3.0,3.0,4.33,1.5,3.11
2312,1,4,1,3,5,5,4,1,1,0,0,2.5,2.0,4.67,1.0,2.78
2320,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
2332,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2432,1,5,1,2,2,3,4,0,1,0,0,3.0,1.5,3.0,0.5,2.11
2479,1,1,1,1,3,3,5,1,1,0,0,1.0,1.0,3.67,1.0,1.89
2494,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2514,1,5,1,2,3,5,5,0,3,0,0,3.0,1.5,4.33,1.5,2.78
2522,1,5,1,2,3,5,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2549,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2550,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2669,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
2675,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2687,1,5,1,2,3,4,3,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2691,1,2,1,1,3,5,5,1,3,0,0,1.5,1.0,4.33,2.0,2.44
2698,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2709,1,2,1,2,2,3,4,0,1,0,0,1.5,1.5,3.0,0.5,1.78
2726,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2731,1,5,1,2,3,4,5,1,3,0,0,3.0,1.5,4.0,2.0,2.78
2737,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2773,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2780,1,4,2,3,2,4,3,1,1,0,0,2.5,2.5,3.0,1.0,2.33
2797,1,5,1,2,4,5,5,1,3,0,0,3.0,1.5,4.67,2.0,3.0
2799,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2809,1,5,1,2,3,5,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2822,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2829,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
2881,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2894,1,1,1,1,1,3,2,1,1,0,0,1.0,1.0,2.0,1.0,1.33
2907,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2908,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2950,1,5,1,3,2,3,1,0,1,0,0,3.0,2.0,2.0,0.5,1.89
2967,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2983,1,5,1,2,2,3,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2986,1,1,1,2,3,5,3,1,1,0,0,1.0,1.5,3.67,1.0,2.0
3016,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3050,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
3082,1,5,2,2,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
3085,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
3095,1,1,1,1,2,3,5,1,1,0,0,1.0,1.0,3.33,1.0,1.78
3098,1,5,1,1,1,5,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
3099,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
3117,1,3,1,2,3,5,5,1,3,0,0,2.0,1.5,4.33,2.0,2.67
3157,1,3,2,3,3,4,5,1,3,0,0,2.0,2.5,4.0,2.0,2.78
3170,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3186,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
3220,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
3233,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
3248,1,5,1,1,5,5,5,0,1,0,0,3.0,1.0,5.0,0.5,2.67
3264,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3297,1,5,1,1,2,5,5,0,1,0,0,3.0,1.0,4.0,0.5,2.33
3320,1,5,1,2,1,5,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
3327,1,5,1,1,2,5,5,0,1,0,0,3.0,1.0,4.0,0.5,2.33
3330,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3331,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3372,1,5,1,2,3,5,3,1,3,0,0,3.0,1.5,3.67,2.0,2.67
