id,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_summ,voice_note,Accuracy,Completeness,Organization,Synthesis,Overall
614,1,1,1,1,2,2,4,1,1,0,0,1.0,1.0,2.67,1.0,1.56
2669,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
110,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1646,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1648,1,2,1,3,3,2,3,0,1,0,1,1.5,2.0,2.67,0.5,1.78
3186,1,5,1,2,1,1,2,1,3,0,0,3.0,1.5,1.33,2.0,1.89
1651,1,5,1,2,3,2,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2675,1,5,1,1,3,3,4,1,1,0,0,3.0,1.0,3.33,1.0,2.22
1653,1,5,1,2,3,3,3,1,3,0,0,3.0,1.5,3.0,2.0,2.44
2174,1,2,1,2,3,2,5,1,1,0,0,1.5,1.5,3.33,1.0,2.0
1663,1,5,1,2,3,3,3,1,3,0,0,3.0,1.5,3.0,2.0,2.44
2687,1,5,1,2,3,3,4,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2691,1,5,1,3,5,4,5,1,3,0,0,3.0,2.0,4.67,2.0,3.11
1668,1,3,1,2,3,4,4,1,3,0,0,2.0,1.5,3.67,2.0,2.44
648,1,5,1,1,5,5,5,1,3,0,0,3.0,1.0,5.0,2.0,3.0
2698,1,2,1,1,1,2,2,1,1,1,1,1.5,1.0,1.67,1.0,1.33
141,1,5,1,2,3,2,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2195,1,5,1,2,3,3,3,1,1,0,0,3.0,1.5,3.0,1.0,2.22
1684,1,5,1,2,3,2,4,1,3,0,0,3.0,1.5,3.0,2.0,2.44
2709,1,2,1,2,3,2,3,1,1,0,0,1.5,1.5,2.67,1.0,1.78
3220,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
152,1,2,1,1,3,2,5,0,1,0,0,1.5,1.0,3.33,0.5,1.78
3233,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
166,1,3,1,2,3,2,3,1,3,0,0,2.0,1.5,2.67,2.0,2.11
2726,1,5,1,2,3,5,3,1,3,0,0,3.0,1.5,3.67,2.0,2.67
1705,1,2,1,2,3,2,5,0,3,0,0,1.5,1.5,3.33,1.5,2.11
2217,1,2,1,1,2,2,3,1,1,0,0,1.5,1.0,2.33,1.0,1.56
2731,1,2,1,2,3,2,3,0,1,0,0,1.5,1.5,2.67,0.5,1.67
2222,1,5,1,2,3,3,3,0,1,0,0,3.0,1.5,3.0,0.5,2.11
687,1,5,1,1,3,3,3,1,3,0,0,3.0,1.0,3.0,2.0,2.33
2224,1,5,1,2,4,5,4,1,3,0,0,3.0,1.5,4.33,2.0,2.89
2737,1,3,1,2,3,3,4,0,1,0,0,2.0,1.5,3.33,0.5,2.0
3248,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
3264,1,3,1,2,4,4,4,1,3,0,0,2.0,1.5,4.0,2.0,2.56
1229,1,5,1,2,4,4,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
1745,1,5,1,1,3,5,5,1,3,0,0,3.0,1.0,4.33,2.0,2.78
2773,1,4,1,2,3,5,5,1,3,0,0,2.5,1.5,4.33,2.0,2.78
726,1,5,1,2,3,4,5,1,3,0,0,3.0,1.5,4.0,2.0,2.78
1754,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
2780,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
2272,1,5,1,2,3,4,5,1,3,0,0,3.0,1.5,4.0,2.0,2.78
3297,1,5,1,2,3,3,4,1,1,0,0,3.0,1.5,3.33,1.0,2.33
1252,1,5,1,2,3,2,3,0,1,0,0,3.0,1.5,2.67,0.5,2.0
1261,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2797,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2799,1,5,1,2,3,3,4,1,3,0,0,3.0,1.5,3.33,2.0,2.56
2288,1,5,1,2,5,5,5,1,3,0,0,3.0,1.5,5.0,2.0,3.11
245,1,3,1,2,3,3,5,0,1,0,0,2.0,1.5,3.67,0.5,2.11
1783,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3320,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2809,1,5,1,2,3,2,3,1,1,0,0,3.0,1.5,2.67,1.0,2.11
1787,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2303,1,5,1,2,5,5,5,1,3,0,0,3.0,1.5,5.0,2.0,3.11
256,1,4,1,2,2,2,4,1,1,0,0,2.5,1.5,2.67,1.0,2.0
3327,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3330,1,2,1,2,3,5,3,1,3,0,0,1.5,1.5,3.67,2.0,2.33
2307,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
3331,1,5,1,2,3,5,3,1,3,1,1,3.0,1.5,3.67,2.0,2.67
2822,1,5,1,2,3,3,4,1,3,0,0,3.0,1.5,3.33,2.0,2.56
2312,1,4,1,4,3,4,3,1,3,0,0,2.5,2.5,3.33,2.0,2.67
1291,1,5,1,2,3,2,5,1,3,0,0,3.0,1.5,3.33,2.0,2.56
1293,1,4,1,2,3,2,3,1,3,0,0,2.5,1.5,2.67,2.0,2.22
2829,1,2,1,2,3,2,4,1,1,0,0,1.5,1.5,3.0,1.0,1.89
2320,1,5,1,3,3,3,5,1,3,0,0,3.0,2.0,3.67,2.0,2.78
274,1,5,1,2,3,5,4,1,3,0,0,3.0,1.5,4.0,2.0,2.78
1810,1,5,1,3,3,3,3,0,1,0,0,3.0,2.0,3.0,0.5,2.22
789,1,5,1,2,3,2,5,1,3,0,0,3.0,1.5,3.33,2.0,2.56
1302,1,5,1,2,3,5,4,1,3,0,0,3.0,1.5,4.0,2.0,2.78
2332,1,5,1,2,3,5,3,1,3,0,0,3.0,1.5,3.67,2.0,2.67
1821,1,5,1,2,3,5,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1827,1,5,1,2,3,2,4,0,1,0,0,3.0,1.5,3.0,0.5,2.11
3372,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
814,1,5,1,2,3,5,5,0,3,0,0,3.0,1.5,4.33,1.5,2.78
1327,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
1840,1,5,1,2,3,2,5,1,3,0,0,3.0,1.5,3.33,2.0,2.56
308,1,2,1,2,2,2,3,1,3,0,0,1.5,1.5,2.33,2.0,1.89
2881,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1858,1,5,1,2,3,4,4,1,1,0,1,3.0,1.5,3.67,1.0,2.44
1861,1,4,1,2,3,2,4,1,1,0,0,2.5,1.5,3.0,1.0,2.11
1351,1,5,1,2,3,3,4,1,3,0,0,3.0,1.5,3.33,2.0,2.56
1358,1,2,1,2,3,3,4,1,1,0,0,1.5,1.5,3.33,1.0,2.0
2894,1,5,1,1,3,3,5,1,3,0,0,3.0,1.0,3.67,2.0,2.56
1360,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
853,1,2,1,2,3,3,4,1,3,0,0,1.5,1.5,3.33,2.0,2.22
1369,1,2,1,1,2,2,3,1,1,0,0,1.5,1.0,2.33,1.0,1.56
346,1,5,1,2,3,2,3,1,1,0,0,3.0,1.5,2.67,1.0,2.11
1371,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2907,1,5,1,2,3,3,3,0,1,0,0,3.0,1.5,3.0,0.5,2.11
2908,1,5,1,2,3,5,2,0,1,0,0,3.0,1.5,3.33,0.5,2.22
1374,1,3,1,3,2,2,3,1,3,0,0,2.0,2.0,2.33,2.0,2.11
1379,1,3,1,1,3,3,4,1,1,0,0,2.0,1.0,3.33,1.0,2.0
1383,1,3,1,1,3,3,3,0,1,0,0,2.0,1.0,3.0,0.5,1.78
1897,1,2,1,2,3,2,4,0,1,0,0,1.5,1.5,3.0,0.5,1.78
1900,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1901,1,5,1,2,5,5,5,1,3,0,0,3.0,1.5,5.0,2.0,3.11
881,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1395,1,2,1,2,3,2,3,1,3,0,0,1.5,1.5,2.67,2.0,2.0
886,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1914,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
892,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2432,1,5,1,2,3,3,4,0,1,0,0,3.0,1.5,3.33,0.5,2.22
1922,1,2,1,2,4,3,3,1,3,0,0,1.5,1.5,3.33,2.0,2.22
1411,1,5,1,2,3,3,5,1,3,0,0,3.0,1.5,3.67,2.0,2.67
388,1,5,1,2,3,2,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2950,1,4,1,3,3,3,4,1,3,0,0,2.5,2.0,3.33,2.0,2.56
392,1,5,1,3,3,5,5,1,3,0,0,3.0,2.0,4.33,2.0,3.0
904,1,2,1,1,3,3,4,1,3,0,0,1.5,1.0,3.33,2.0,2.11
1937,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
2967,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1944,1,5,1,2,3,3,5,1,3,0,0,3.0,1.5,3.67,2.0,2.67
412,1,5,1,3,3,5,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
413,1,3,1,2,3,2,3,0,1,0,0,2.0,1.5,2.67,0.5,1.78
414,1,5,1,2,3,2,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
932,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2983,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
424,1,2,1,2,3,2,3,1,3,0,0,1.5,1.5,2.67,2.0,2.0
2986,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
2479,1,5,1,2,3,2,4,1,3,0,0,3.0,1.5,3.0,2.0,2.44
437,1,5,1,2,3,2,5,1,3,0,0,3.0,1.5,3.33,2.0,2.56
1461,1,5,1,2,3,2,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
952,1,2,1,2,2,1,2,0,1,0,0,1.5,1.5,1.67,0.5,1.33
1981,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
958,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
2494,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
3016,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
459,1,5,1,2,3,5,4,1,3,0,0,3.0,1.5,4.0,2.0,2.78
1483,1,4,1,2,3,2,5,1,3,0,0,2.5,1.5,3.33,2.0,2.44
1485,1,2,1,2,3,2,4,1,3,0,0,1.5,1.5,3.0,2.0,2.11
2514,1,5,1,2,3,2,4,0,1,0,0,3.0,1.5,3.0,0.5,2.11
2006,1,4,1,1,3,3,4,1,1,0,0,2.5,1.0,3.33,1.0,2.11
984,1,5,1,2,3,3,5,1,3,0,0,3.0,1.5,3.67,2.0,2.67
2522,1,5,1,2,3,5,4,0,3,0,0,3.0,1.5,4.0,1.5,2.67
1500,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
477,1,2,1,1,3,2,3,1,3,0,0,1.5,1.0,2.67,2.0,1.89
1002,1,5,1,2,5,5,5,1,3,0,0,3.0,1.5,5.0,2.0,3.11
3050,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1005,1,2,1,1,2,2,2,1,1,0,0,1.5,1.0,2.0,1.0,1.44
1517,1,5,1,2,3,5,5,1,1,0,0,3.0,1.5,4.33,1.0,2.67
2033,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2036,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2549,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2550,1,4,1,2,3,5,5,1,3,0,0,2.5,1.5,4.33,2.0,2.78
504,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1533,1,1,1,2,1,1,2,1,1,0,0,1.0,1.5,1.33,1.0,1.22
