id,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_summ,voice_note,Accuracy,Completeness,Organization,Synthesis,Overall
2102,1,1,1,1,2,2,3,1,3,0,0,1.0,1.0,2.33,2.0,1.67
2109,1,5,1,3,2,4,5,1,3,0,0,3.0,2.0,3.67,2.0,2.78
2130,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2132,1,1,1,1,1,1,2,1,1,0,0,1.0,1.0,1.33,1.0,1.11
2174,1,3,1,2,3,3,4,1,3,0,0,2.0,1.5,3.33,2.0,2.33
2195,1,5,1,2,3,3,4,1,3,0,0,3.0,1.5,3.33,2.0,2.56
2217,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2222,1,5,1,2,3,2,3,0,1,0,0,3.0,1.5,2.67,0.5,2.0
2224,1,1,1,2,2,1,2,1,1,0,1,1.0,1.5,1.67,1.0,1.33
2272,1,5,1,2,3,2,3,1,3,0,0,3.0,1.5,2.67,2.0,2.33
2288,1,5,1,2,3,3,4,1,3,0,0,3.0,1.5,3.33,2.0,2.56
2303,1,2,1,2,2,2,3,1,1,0,0,1.5,1.5,2.33,1.0,1.67
2307,1,3,1,2,3,2,3,0,1,0,0,2.0,1.5,2.67,0.5,1.78
2312,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2320,1,1,5,2,4,5,5,1,4,0,0,1.0,3.5,4.67,2.5,3.11
2332,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
2432,1,5,1,2,3,1,3,0,1,0,0,3.0,1.5,2.33,0.5,1.89
2479,1,2,1,2,2,1,2,1,1,0,0,1.5,1.5,1.67,1.0,1.44
2494,1,2,1,2,3,2,5,0,1,0,0,1.5,1.5,3.33,0.5,1.89
2514,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2522,1,2,1,2,3,2,3,1,1,0,0,1.5,1.5,2.67,1.0,1.78
2549,1,5,1,3,3,3,3,1,3,0,0,3.0,2.0,3.0,2.0,2.56
2550,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2669,1,1,1,1,1,1,2,1,1,0,0,1.0,1.0,1.33,1.0,1.11
2675,1,2,1,2,2,2,3,1,1,0,0,1.5,1.5,2.33,1.0,1.67
2687,1,5,1,3,1,3,1,1,1,0,0,3.0,2.0,1.67,1.0,1.89
2691,1,4,1,2,1,2,5,1,1,0,0,2.5,1.5,2.67,1.0,2.0
2698,1,5,1,2,3,1,3,0,1,0,0,3.0,1.5,2.33,0.5,1.89
2709,1,1,1,1,1,1,2,1,1,0,0,1.0,1.0,1.33,1.0,1.11
2726,1,5,1,2,2,2,3,1,1,0,0,3.0,1.5,2.33,1.0,2.0
2731,1,1,1,2,2,1,2,1,3,0,0,1.0,1.5,1.67,2.0,1.56
2737,1,2,1,2,2,2,4,1,3,0,0,1.5,1.5,2.67,2.0,2.0
2773,1,5,1,2,5,2,5,1,3,0,0,3.0,1.5,4.0,2.0,2.78
2780,1,2,1,2,5,2,5,1,3,0,0,1.5,1.5,4.0,2.0,2.44
2797,1,2,1,2,2,2,3,1,3,0,0,1.5,1.5,2.33,2.0,1.89
2799,1,3,1,2,3,2,3,1,3,0,0,2.0,1.5,2.67,2.0,2.11
2809,1,2,1,2,3,3,5,1,3,0,0,1.5,1.5,3.67,2.0,2.33
2822,1,4,3,4,4,2,3,1,4,0,0,2.5,3.5,3.0,2.5,2.89
2829,1,2,1,2,4,3,3,1,3,0,0,1.5,1.5,3.33,2.0,2.22
2881,1,5,1,4,5,5,5,1,4,0,0,3.0,2.5,5.0,2.5,3.44
2894,1,1,1,2,2,1,2,1,1,0,0,1.0,1.5,1.67,1.0,1.33
2907,1,2,1,2,3,2,4,1,1,0,0,1.5,1.5,3.0,1.0,1.89
2908,1,5,1,3,4,5,5,1,3,0,0,3.0,2.0,4.67,2.0,3.11
2950,1,2,1,2,3,5,5,0,1,0,0,1.5,1.5,4.33,0.5,2.22
2967,1,5,1,3,3,3,4,1,3,0,0,3.0,2.0,3.33,2.0,2.67
2983,1,1,1,1,1,1,2,1,1,0,0,1.0,1.0,1.33,1.0,1.11
2986,1,2,1,1,3,2,3,1,3,0,0,1.5,1.0,2.67,2.0,1.89
3016,1,5,1,2,3,2,4,1,1,0,0,3.0,1.5,3.0,1.0,2.22
3050,1,1,1,2,3,1,4,1,1,0,0,1.0,1.5,2.67,1.0,1.67
3082,1,1,1,1,2,2,2,1,1,0,0,1.0,1.0,2.0,1.0,1.33
3085,1,2,1,2,2,1,2,1,3,0,0,1.5,1.5,1.67,2.0,1.67
3095,1,2,1,2,2,2,3,1,1,0,0,1.5,1.5,2.33,1.0,1.67
3098,1,2,1,2,3,2,3,1,3,0,0,1.5,1.5,2.67,2.0,2.0
3099,1,1,1,1,2,2,3,1,1,0,0,1.0,1.0,2.33,1.0,1.44
3117,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
3157,1,1,1,1,1,2,1,1,1,0,0,1.0,1.0,1.33,1.0,1.11
3170,1,5,1,2,5,3,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
3186,1,2,1,1,1,1,3,1,1,0,0,1.5,1.0,1.67,1.0,1.33
3220,1,1,1,1,1,1,1,1,3,0,0,1.0,1.0,1.0,2.0,1.22
3233,1,3,1,2,3,2,3,0,1,0,0,2.0,1.5,2.67,0.5,1.78
3248,1,3,1,2,3,3,3,1,3,0,0,2.0,1.5,3.0,2.0,2.22
3264,1,5,1,3,3,5,5,1,3,0,0,3.0,2.0,4.33,2.0,3.0
3297,1,1,1,2,1,1,1,1,1,0,0,1.0,1.5,1.0,1.0,1.11
3320,1,5,1,2,3,4,5,1,3,0,0,3.0,1.5,4.0,2.0,2.78
3327,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
3330,1,5,1,2,4,2,4,1,3,0,0,3.0,1.5,3.33,2.0,2.56
3331,1,2,1,2,3,2,3,1,3,0,1,1.5,1.5,2.67,2.0,2.0
3372,1,1,1,2,1,2,3,1,1,0,0,1.0,1.5,2.0,1.0,1.44
