id,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_summ,voice_note,Accuracy,Completeness,Organization,Synthesis,Overall
1646,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1648,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3186,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1651,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2675,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1653,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2174,1,3,1,2,3,2,4,0,1,0,0,2.0,1.5,3.0,0.5,1.89
1663,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2687,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2691,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1668,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
648,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2698,1,2,1,3,2,2,2,1,1,0,0,1.5,2.0,2.0,1.0,1.67
141,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2195,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1684,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2709,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3220,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
152,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3233,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
166,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2726,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1705,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2217,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2731,1,5,1,1,1,3,5,0,1,0,0,3.0,1.0,3.0,0.5,2.0
2222,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
687,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2224,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2737,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3248,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3264,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1229,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1745,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2773,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
726,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1754,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2780,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2272,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3297,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1252,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1261,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2797,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2799,1,4,1,1,1,2,3,0,1,0,0,2.5,1.0,2.0,0.5,1.56
2288,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
245,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1783,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
3320,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2809,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1787,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2303,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
256,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3327,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3330,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2307,1,3,1,2,4,5,5,1,1,0,0,2.0,1.5,4.67,1.0,2.56
3331,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2822,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2312,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1291,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1293,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2829,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2320,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
274,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1810,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
789,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1302,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2332,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1821,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1827,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3372,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
814,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1327,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1840,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
308,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2881,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1858,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1861,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1351,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1358,1,5,1,2,5,5,5,1,3,0,0,3.0,1.5,5.0,2.0,3.11
2894,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1360,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
853,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1369,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
346,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1371,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2907,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2908,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1374,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1379,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1383,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1897,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1900,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1901,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
881,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1395,1,5,3,5,5,5,5,1,1,0,0,3.0,4.0,5.0,1.0,3.44
886,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1914,1,2,1,2,3,2,5,1,3,0,0,1.5,1.5,3.33,2.0,2.22
892,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2432,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1922,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1411,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
388,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2950,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
392,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
904,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1937,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2967,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1944,1,3,1,2,1,2,2,0,1,0,0,2.0,1.5,1.67,0.5,1.44
412,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
413,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
414,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
932,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2983,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
424,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2986,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2479,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
437,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1461,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
952,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1981,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
958,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2494,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3016,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
459,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1483,1,2,1,1,2,3,5,1,3,0,0,1.5,1.0,3.33,2.0,2.11
1485,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2514,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2006,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
984,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2522,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1500,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
477,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1002,1,5,1,3,5,5,5,1,1,0,0,3.0,2.0,5.0,1.0,3.0
3050,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1005,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1517,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2033,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2036,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2549,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2550,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
504,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1533,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
