id,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_summ,voice_note,Accuracy,Completeness,Organization,Synthesis,Overall
574,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
64,1,5,2,3,5,5,5,0,1,0,0,3.0,2.5,5.0,0.5,3.0
580,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2130,1,5,2,3,3,4,5,1,1,0,0,3.0,2.5,4.0,1.0,2.78
2132,1,5,1,2,4,5,5,0,3,0,0,3.0,1.5,4.67,1.5,2.89
3157,1,3,1,2,2,4,5,1,1,0,0,2.0,1.5,3.67,1.0,2.22
1628,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1121,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
3170,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1124,1,5,2,4,5,5,5,0,1,0,0,3.0,3.0,5.0,0.5,3.11
614,1,5,1,2,3,5,5,0,3,0,0,3.0,1.5,4.33,1.5,2.78
2669,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
110,1,5,2,2,3,5,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
1646,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1648,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
3186,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1651,1,5,2,3,3,4,4,0,1,0,0,3.0,2.5,3.67,0.5,2.56
2675,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1653,1,1,1,1,2,3,2,0,1,0,0,1.0,1.0,2.33,0.5,1.33
2174,1,5,2,2,3,5,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
1663,1,5,1,1,3,3,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
2687,1,5,1,2,4,4,4,0,1,0,0,3.0,1.5,4.0,0.5,2.44
2691,1,1,1,1,2,5,5,0,1,0,0,1.0,1.0,4.0,0.5,1.89
1668,1,5,1,3,4,5,5,1,3,0,0,3.0,2.0,4.67,2.0,3.11
648,1,5,1,2,4,5,5,1,1,0,0,3.0,1.5,4.67,1.0,2.78
2698,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
141,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2195,1,5,1,1,1,5,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
1684,1,5,1,2,3,3,5,0,3,0,0,3.0,1.5,3.67,1.5,2.56
2709,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3220,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
152,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
3233,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
166,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2726,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1705,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2217,1,5,1,3,4,5,5,1,1,0,0,3.0,2.0,4.67,1.0,2.89
2731,1,5,1,2,4,4,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
2222,1,5,1,2,3,5,4,0,1,0,0,3.0,1.5,4.0,0.5,2.44
687,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2224,1,5,1,3,4,5,5,1,3,0,0,3.0,2.0,4.67,2.0,3.11
2737,1,5,1,2,3,5,4,0,1,0,0,3.0,1.5,4.0,0.5,2.44
3248,1,5,1,1,5,5,5,0,1,0,0,3.0,1.0,5.0,0.5,2.67
3264,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1229,1,5,1,3,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
1745,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2773,1,5,1,1,3,5,4,0,1,0,0,3.0,1.0,4.0,0.5,2.33
726,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1754,1,5,1,2,3,5,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2780,1,5,1,3,2,4,2,0,1,0,0,3.0,2.0,2.67,0.5,2.11
2272,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
3297,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1252,1,5,1,1,1,5,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
1261,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
2797,1,5,1,2,4,4,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2799,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2288,1,5,1,1,1,5,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
245,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1783,1,5,1,3,5,5,5,0,3,0,0,3.0,2.0,5.0,1.5,3.11
3320,1,5,1,2,2,4,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2809,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1787,1,3,2,3,4,5,5,1,1,0,0,2.0,2.5,4.67,1.0,2.78
2303,1,3,1,3,5,5,5,1,3,0,0,2.0,2.0,5.0,2.0,3.0
256,1,4,1,2,3,3,5,0,1,0,0,2.5,1.5,3.67,0.5,2.22
3327,1,5,1,2,3,5,4,0,1,0,0,3.0,1.5,4.0,0.5,2.44
3330,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2307,1,5,2,3,4,5,5,0,1,0,0,3.0,2.5,4.67,0.5,2.89
3331,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2822,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2312,1,4,2,3,5,5,5,1,3,0,0,2.5,2.5,5.0,2.0,3.22
1291,1,5,1,2,3,5,5,0,3,0,0,3.0,1.5,4.33,1.5,2.78
1293,1,1,1,1,1,5,3,0,1,0,0,1.0,1.0,3.0,0.5,1.56
2829,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2320,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
274,1,5,2,3,5,5,5,0,1,0,0,3.0,2.5,5.0,0.5,3.0
1810,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
789,1,5,1,2,4,5,5,1,3,0,0,3.0,1.5,4.67,2.0,3.0
1302,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
2332,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1821,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1827,1,1,1,1,3,3,5,0,1,0,0,1.0,1.0,3.67,0.5,1.78
3372,1,3,1,2,3,3,3,1,1,0,0,2.0,1.5,3.0,1.0,2.0
814,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1327,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1840,1,5,1,2,4,5,5,1,1,0,0,3.0,1.5,4.67,1.0,2.78
308,1,5,1,3,3,5,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
2881,1,5,1,3,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
1858,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1861,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1351,1,5,1,2,5,5,5,1,1,0,0,3.0,1.5,5.0,1.0,2.89
1358,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2894,1,1,1,1,1,3,2,0,1,0,0,1.0,1.0,2.0,0.5,1.22
1360,1,5,1,1,1,5,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
853,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1369,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
346,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1371,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2907,1,5,1,2,5,5,5,0,3,0,0,3.0,1.5,5.0,1.5,3.0
2908,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1374,1,5,2,2,3,5,5,1,1,0,0,3.0,2.0,4.33,1.0,2.78
1379,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1383,1,3,2,3,3,4,3,1,1,0,0,2.0,2.5,3.33,1.0,2.33
1897,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1900,1,5,1,1,1,5,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
1901,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
881,1,5,1,2,4,4,5,1,1,0,0,3.0,1.5,4.33,1.0,2.67
1395,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
886,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1914,1,1,1,2,2,5,3,1,1,0,0,1.0,1.5,3.33,1.0,1.89
892,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2432,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1922,1,5,1,2,5,5,3,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1411,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
388,1,3,1,2,4,4,4,1,1,0,0,2.0,1.5,4.0,1.0,2.33
2950,1,5,1,3,2,4,2,0,3,0,0,3.0,2.0,2.67,1.5,2.33
392,1,3,1,2,4,4,5,1,3,0,0,2.0,1.5,4.33,2.0,2.67
904,1,5,2,2,4,5,5,1,1,0,0,3.0,2.0,4.67,1.0,2.89
1937,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2967,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1944,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
412,1,5,1,2,4,5,5,1,3,0,0,3.0,1.5,4.67,2.0,3.0
413,1,5,2,3,3,3,4,0,1,0,0,3.0,2.5,3.33,0.5,2.44
414,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
932,1,1,1,2,4,5,4,1,3,0,0,1.0,1.5,4.33,2.0,2.44
2983,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
424,1,3,2,3,3,5,5,0,1,0,0,2.0,2.5,4.33,0.5,2.56
2986,1,3,2,2,3,5,5,1,1,0,0,2.0,2.0,4.33,1.0,2.56
2479,1,1,1,1,1,1,5,0,1,0,0,1.0,1.0,2.33,0.5,1.33
437,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1461,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
952,1,5,1,3,3,5,5,1,1,0,0,3.0,2.0,4.33,1.0,2.78
1981,1,5,1,3,5,5,5,1,1,0,0,3.0,2.0,5.0,1.0,3.0
958,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
2494,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
3016,1,5,1,1,4,5,5,0,1,0,0,3.0,1.0,4.67,0.5,2.56
459,1,5,2,3,4,5,5,1,1,0,0,3.0,2.5,4.67,1.0,3.0
1483,1,5,1,3,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
1485,1,5,2,3,5,5,5,1,3,0,0,3.0,2.5,5.0,2.0,3.33
2514,1,5,1,1,4,5,5,0,1,0,0,3.0,1.0,4.67,0.5,2.56
2006,1,5,2,3,4,4,5,0,1,0,0,3.0,2.5,4.33,0.5,2.78
984,1,5,1,3,4,5,5,1,1,0,0,3.0,2.0,4.67,1.0,2.89
2522,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1500,1,5,2,2,2,5,3,0,1,0,0,3.0,2.0,3.33,0.5,2.33
477,1,5,1,2,3,5,5,1,3,0,0,3.0,1.5,4.33,2.0,2.89
1002,1,5,2,3,4,5,5,0,1,0,0,3.0,2.5,4.67,0.5,2.89
3050,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1005,1,5,1,2,2,3,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
1517,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2033,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2036,1,5,1,2,2,3,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2549,1,5,1,1,2,4,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
2550,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
504,1,2,1,2,3,5,5,0,1,0,0,1.5,1.5,4.33,0.5,2.22
1533,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
