id,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_summ,voice_note,Accuracy,Completeness,Organization,Synthesis,Overall
2288,1,5,1,2,2,5,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
245,1,5,1,1,1,5,5,0,1,0,0,3.0,1.0,3.67,0.5,2.22
1783,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3320,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2809,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1787,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2303,1,5,2,2,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
256,1,5,1,2,2,2,5,0,1,0,0,3.0,1.5,3.0,0.5,2.11
3327,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3330,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2307,1,5,2,2,3,5,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
3331,1,5,1,2,3,5,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2822,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2312,1,4,1,3,4,4,5,1,3,0,0,2.5,2.0,4.33,2.0,2.89
1291,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1293,1,5,1,1,1,3,3,0,3,0,0,3.0,1.0,2.33,1.5,2.0
2829,1,5,1,1,4,5,5,0,1,0,0,3.0,1.0,4.67,0.5,2.56
2320,1,5,1,3,3,3,5,0,1,0,0,3.0,2.0,3.67,0.5,2.44
274,1,5,2,2,3,5,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
1810,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
789,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1302,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
2332,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1821,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1827,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
3372,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
814,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1327,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1840,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
308,1,3,1,2,2,3,4,1,1,0,0,2.0,1.5,3.0,1.0,2.0
2881,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1858,1,5,1,1,1,2,5,0,1,0,0,3.0,1.0,2.67,0.5,1.89
1861,1,5,1,2,2,3,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
1351,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1358,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2894,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1360,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
853,1,5,1,2,2,5,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1369,1,5,1,3,2,3,5,0,1,0,0,3.0,2.0,3.33,0.5,2.33
346,1,5,1,1,3,5,5,0,3,0,0,3.0,1.0,4.33,1.5,2.67
1371,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2907,1,5,1,1,2,5,5,0,1,0,0,3.0,1.0,4.0,0.5,2.33
2908,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1374,1,5,1,2,2,3,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
1379,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1383,1,5,1,1,1,2,5,0,1,0,0,3.0,1.0,2.67,0.5,1.89
1897,1,5,1,2,5,4,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1900,1,5,1,1,2,5,5,0,1,0,0,3.0,1.0,4.0,0.5,2.33
1901,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
881,1,5,1,1,1,1,1,0,1,0,0,3.0,1.0,1.0,0.5,1.33
1395,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
886,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1914,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
892,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2432,1,5,1,3,3,5,5,0,1,0,0,3.0,2.0,4.33,0.5,2.67
1922,1,4,1,2,4,3,5,0,1,0,0,2.5,1.5,4.0,0.5,2.33
1411,1,5,1,2,3,5,5,0,3,0,0,3.0,1.5,4.33,1.5,2.78
388,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2950,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
392,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
904,1,3,1,1,2,3,3,0,1,0,0,2.0,1.0,2.67,0.5,1.67
1937,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2967,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1944,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
412,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
413,1,5,1,2,3,4,4,0,1,0,0,3.0,1.5,3.67,0.5,2.33
414,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
932,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2983,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
424,1,3,1,2,3,5,5,0,3,0,0,2.0,1.5,4.33,1.5,2.56
2986,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2479,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
437,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1461,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
952,1,5,1,2,2,2,4,0,1,0,0,3.0,1.5,2.67,0.5,2.0
1981,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
958,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2494,1,5,1,2,3,5,4,0,1,0,0,3.0,1.5,4.0,0.5,2.44
3016,1,5,1,2,3,5,5,0,3,0,0,3.0,1.5,4.33,1.5,2.78
459,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1483,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
1485,1,5,1,2,2,3,5,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2514,1,5,1,2,2,5,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
2006,1,5,1,2,3,5,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
984,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2522,1,5,1,2,3,5,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1500,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
477,1,2,1,2,3,2,5,0,1,0,0,1.5,1.5,3.33,0.5,1.89
1002,1,5,3,3,5,5,5,0,1,0,0,3.0,3.0,5.0,0.5,3.11
3050,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1005,1,5,1,1,2,3,5,0,1,0,0,3.0,1.0,3.33,0.5,2.11
1517,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2033,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
2036,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2549,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2550,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
504,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1533,1,5,2,3,2,3,3,1,3,0,0,3.0,2.5,2.67,2.0,2.56
