id,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_summ,voice_note,Accuracy,Completeness,Organization,Synthesis,Overall
1651,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2675,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1653,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2174,1,2,1,2,3,2,2,1,3,0,0,1.5,1.5,2.33,2.0,1.89
1663,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2687,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2691,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1668,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
648,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2698,1,1,1,2,2,2,2,0,1,0,1,1.0,1.5,2.0,0.5,1.33
141,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2195,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1684,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2709,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3220,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
152,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
3233,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
166,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2726,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1705,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2217,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2731,1,2,1,1,1,2,2,1,1,0,0,1.5,1.0,1.67,1.0,1.33
2222,1,1,1,1,1,1,2,1,1,0,0,1.0,1.0,1.33,1.0,1.11
687,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2224,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2737,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
3248,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
3264,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1229,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1745,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2773,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
726,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1754,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2780,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2272,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
3297,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1252,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1261,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2797,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2799,1,3,1,3,1,2,3,1,3,0,0,2.0,2.0,2.0,2.0,2.0
2288,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
245,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1783,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
3320,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2809,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1787,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2303,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
256,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
3327,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
3330,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2307,1,1,1,2,5,5,5,1,1,0,0,1.0,1.5,5.0,1.0,2.44
3331,1,1,1,1,1,1,1,1,1,0,1,1.0,1.0,1.0,1.0,1.0
2822,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2312,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1291,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1293,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2829,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2320,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
274,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1810,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
789,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1302,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2332,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1821,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1827,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
3372,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
814,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1327,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1840,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
308,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2881,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1858,1,1,1,1,1,1,1,0,1,0,1,1.0,1.0,1.0,0.5,0.89
1861,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1351,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1358,1,2,1,2,3,2,3,1,3,0,0,1.5,1.5,2.67,2.0,2.0
2894,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1360,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
853,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1369,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
346,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1371,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2907,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2908,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1374,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1379,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1383,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1897,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1900,1,1,1,1,1,1,3,0,1,0,0,1.0,1.0,1.67,0.5,1.11
1901,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
881,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1395,1,4,2,4,4,4,5,1,4,0,0,2.5,3.0,4.33,2.5,3.22
886,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1914,1,1,1,1,1,2,2,1,1,0,0,1.0,1.0,1.67,1.0,1.22
892,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2432,1,4,1,3,2,2,3,0,1,0,0,2.5,2.0,2.33,0.5,1.89
1922,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1411,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
388,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2950,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
392,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
904,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1937,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2967,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1944,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
412,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
413,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
414,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
932,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2983,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
424,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2986,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2479,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
437,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1461,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
952,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1981,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
958,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2494,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
3016,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
459,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1483,1,1,1,1,2,2,4,1,1,0,0,1.0,1.0,2.67,1.0,1.56
1485,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2514,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2006,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
984,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2522,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1500,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
477,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1002,1,4,3,3,3,5,4,1,3,0,0,2.5,3.0,4.0,2.0,3.0
3050,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1005,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1517,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2033,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2036,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2549,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
2550,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
504,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0
1533,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
