id,citation,accurate,thorough,useful,organized,comprehensible,succinct,abstraction,synthesized,voice_summ,voice_note,Accuracy,Completeness,Organization,Synthesis,Overall
2675,1,3,1,2,3,5,3,0,1,0,0,2.0,1.5,3.67,0.5,2.11
1653,1,5,1,2,3,4,3,0,1,0,0,3.0,1.5,3.33,0.5,2.22
2174,1,4,1,2,3,3,4,0,3,0,0,2.5,1.5,3.33,1.5,2.33
1663,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2687,1,5,1,1,1,3,1,0,1,0,0,3.0,1.0,1.67,0.5,1.56
2691,1,5,1,1,2,3,5,0,1,0,0,3.0,1.0,3.33,0.5,2.11
1668,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
648,1,3,1,2,2,3,3,1,1,0,0,2.0,1.5,2.67,1.0,1.89
2698,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
141,1,4,2,3,2,5,5,0,3,0,0,2.5,2.5,4.0,1.5,2.78
2195,1,5,1,1,3,3,3,0,1,0,0,3.0,1.0,3.0,0.5,2.0
1684,1,5,1,2,2,4,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2709,1,3,1,2,2,2,5,1,1,0,0,2.0,1.5,3.0,1.0,2.0
3220,1,2,1,2,2,2,3,0,1,0,0,1.5,1.5,2.33,0.5,1.56
152,1,2,1,2,2,5,5,0,1,0,0,1.5,1.5,4.0,0.5,2.11
3233,1,5,1,1,2,2,3,0,1,0,0,3.0,1.0,2.33,0.5,1.78
166,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2726,1,5,1,2,3,3,3,0,3,0,0,3.0,1.5,3.0,1.5,2.33
1705,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
2217,1,2,1,2,2,2,3,0,1,0,0,1.5,1.5,2.33,0.5,1.56
2731,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2222,1,5,1,1,5,5,5,0,1,0,0,3.0,1.0,5.0,0.5,2.67
687,1,5,1,2,5,5,5,0,3,0,0,3.0,1.5,5.0,1.5,3.0
2224,1,3,1,2,2,2,3,0,1,0,0,2.0,1.5,2.33,0.5,1.67
2737,1,3,1,2,4,2,4,0,1,0,0,2.0,1.5,3.33,0.5,2.0
3248,1,5,1,1,5,5,5,0,1,0,0,3.0,1.0,5.0,0.5,2.67
3264,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1229,1,5,2,2,5,4,5,0,3,0,0,3.0,2.0,4.67,1.5,3.0
1745,1,4,1,2,2,4,5,1,1,0,0,2.5,1.5,3.67,1.0,2.33
2773,1,3,1,1,2,2,5,0,1,0,0,2.0,1.0,3.0,0.5,1.78
726,1,5,1,2,2,3,5,1,3,0,0,3.0,1.5,3.33,2.0,2.56
1754,1,5,1,2,5,4,4,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2780,1,3,2,3,5,5,5,0,1,0,0,2.0,2.5,5.0,0.5,2.78
2272,1,5,2,3,5,5,5,1,1,0,0,3.0,2.5,5.0,1.0,3.11
3297,1,4,1,2,1,2,1,0,1,0,0,2.5,1.5,1.33,0.5,1.44
1252,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1261,1,2,1,2,1,2,2,1,1,0,0,1.5,1.5,1.67,1.0,1.44
2797,1,5,1,2,3,4,5,1,1,0,0,3.0,1.5,4.0,1.0,2.56
2799,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2288,1,5,1,1,1,3,5,0,1,0,0,3.0,1.0,3.0,0.5,2.0
245,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1783,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3320,1,5,1,2,2,3,3,0,1,0,0,3.0,1.5,2.67,0.5,2.0
2809,1,3,1,1,2,2,2,0,1,0,0,2.0,1.0,2.0,0.5,1.44
1787,1,3,1,1,1,1,1,0,1,0,0,2.0,1.0,1.0,0.5,1.11
2303,1,4,1,2,2,2,4,1,3,0,0,2.5,1.5,2.67,2.0,2.22
256,1,3,2,2,4,5,5,1,1,0,0,2.0,2.0,4.67,1.0,2.67
3327,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
3330,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2307,1,5,2,4,3,5,4,0,1,0,0,3.0,3.0,4.0,0.5,2.78
3331,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2822,1,3,2,2,2,2,5,0,3,0,0,2.0,2.0,3.0,1.5,2.22
2312,1,3,2,3,2,3,5,1,3,0,0,2.0,2.5,3.33,2.0,2.56
1291,1,2,1,2,2,2,2,1,3,0,0,1.5,1.5,2.0,2.0,1.78
1293,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2829,1,2,1,1,1,1,3,0,1,0,0,1.5,1.0,1.67,0.5,1.22
2320,1,3,2,3,5,5,5,1,1,0,0,2.0,2.5,5.0,1.0,2.89
274,1,3,2,4,3,3,4,1,3,0,0,2.0,3.0,3.33,2.0,2.67
1810,1,5,1,3,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
789,1,4,1,2,4,5,5,0,1,0,0,2.5,1.5,4.67,0.5,2.56
1302,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
2332,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
1821,1,3,1,2,3,3,4,0,1,0,0,2.0,1.5,3.33,0.5,2.0
1827,1,5,1,2,2,5,3,0,1,0,0,3.0,1.5,3.33,0.5,2.22
3372,1,3,1,2,2,2,3,0,1,0,0,2.0,1.5,2.33,0.5,1.67
814,1,2,1,2,2,4,5,0,1,0,0,1.5,1.5,3.67,0.5,2.0
1327,1,5,1,2,2,2,4,0,1,0,0,3.0,1.5,2.67,0.5,2.0
1840,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
308,1,3,1,1,2,2,5,0,1,0,0,2.0,1.0,3.0,0.5,1.78
2881,1,3,1,2,3,5,5,1,1,0,0,2.0,1.5,4.33,1.0,2.44
1858,1,5,1,2,2,3,2,0,1,0,0,3.0,1.5,2.33,0.5,1.89
1861,1,4,1,2,5,5,5,1,1,0,0,2.5,1.5,5.0,1.0,2.78
1351,1,1,1,1,2,2,5,0,1,0,0,1.0,1.0,3.0,0.5,1.56
1358,1,4,1,2,3,4,5,0,1,0,0,2.5,1.5,4.0,0.5,2.33
2894,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1360,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
853,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
1369,1,3,1,1,1,1,1,0,1,0,0,2.0,1.0,1.0,0.5,1.11
346,1,3,1,2,3,4,5,0,1,0,0,2.0,1.5,4.0,0.5,2.22
1371,1,3,1,2,2,2,5,0,1,0,0,2.0,1.5,3.0,0.5,1.89
2907,1,5,1,2,4,5,5,0,1,0,0,3.0,1.5,4.67,0.5,2.67
2908,1,5,2,2,4,5,5,0,1,0,0,3.0,2.0,4.67,0.5,2.78
1374,1,5,1,1,1,1,1,0,1,0,0,3.0,1.0,1.0,0.5,1.33
1379,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1383,1,3,1,2,2,2,2,0,1,0,0,2.0,1.5,2.0,0.5,1.56
1897,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1900,1,3,1,1,1,1,3,0,1,0,0,2.0,1.0,1.67,0.5,1.33
1901,1,3,1,3,5,4,5,1,3,0,0,2.0,2.0,4.67,2.0,2.89
881,1,5,3,3,4,4,4,1,3,0,0,3.0,3.0,4.0,2.0,3.11
1395,1,4,2,4,4,4,5,0,1,0,0,2.5,3.0,4.33,0.5,2.78
886,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1914,1,5,2,3,3,5,5,0,3,0,0,3.0,2.5,4.33,1.5,3.0
892,1,4,1,2,2,2,3,0,1,0,0,2.5,1.5,2.33,0.5,1.78
2432,1,3,2,3,3,4,5,0,1,0,0,2.0,2.5,4.0,0.5,2.44
1922,1,5,2,3,5,5,5,1,1,0,0,3.0,2.5,5.0,1.0,3.11
1411,1,3,1,2,4,4,5,0,1,0,0,2.0,1.5,4.33,0.5,2.33
388,1,3,1,2,2,3,3,1,1,0,0,2.0,1.5,2.67,1.0,1.89
2950,1,4,2,3,4,5,5,0,1,0,0,2.5,2.5,4.67,0.5,2.78
392,1,3,1,2,4,3,4,1,3,0,0,2.0,1.5,3.67,2.0,2.44
904,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
1937,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2967,1,5,1,3,5,5,5,0,1,0,0,3.0,2.0,5.0,0.5,2.89
1944,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
412,1,1,1,1,1,1,3,1,1,0,0,1.0,1.0,1.67,1.0,1.22
413,1,3,2,3,3,4,4,0,1,0,0,2.0,2.5,3.67,0.5,2.33
414,1,3,1,2,2,3,3,0,1,0,0,2.0,1.5,2.67,0.5,1.78
932,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
2983,1,5,1,2,4,3,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
424,1,2,1,2,2,3,3,0,1,0,0,1.5,1.5,2.67,0.5,1.67
2986,1,4,2,3,5,5,5,1,3,0,0,2.5,2.5,5.0,2.0,3.22
2479,1,1,1,1,2,3,5,1,1,0,0,1.0,1.0,3.33,1.0,1.78
437,1,4,1,2,2,3,5,1,1,0,0,2.5,1.5,3.33,1.0,2.22
1461,1,5,1,1,3,5,5,0,1,0,0,3.0,1.0,4.33,0.5,2.44
952,1,5,1,2,4,4,4,1,1,0,0,3.0,1.5,4.0,1.0,2.56
1981,1,5,1,2,4,5,3,0,1,0,0,3.0,1.5,4.0,0.5,2.44
958,1,3,1,3,4,3,5,1,3,0,0,2.0,2.0,4.0,2.0,2.67
2494,1,5,1,2,2,2,4,0,1,0,0,3.0,1.5,2.67,0.5,2.0
3016,1,5,1,2,3,5,5,0,1,0,0,3.0,1.5,4.33,0.5,2.56
459,1,3,1,1,2,3,5,1,3,0,0,2.0,1.0,3.33,2.0,2.22
1483,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
1485,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2514,1,3,1,1,2,2,2,0,1,0,0,2.0,1.0,2.0,0.5,1.44
2006,1,5,1,2,3,5,3,0,1,0,0,3.0,1.5,3.67,0.5,2.33
984,1,3,1,2,1,2,1,0,1,0,0,2.0,1.5,1.33,0.5,1.33
2522,1,3,1,2,2,2,1,0,1,0,0,2.0,1.5,1.67,0.5,1.44
1500,1,5,1,2,3,4,5,0,1,0,0,3.0,1.5,4.0,0.5,2.44
477,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
1002,1,5,1,2,1,5,1,0,1,0,0,3.0,1.5,2.33,0.5,1.89
3050,1,5,1,2,2,2,3,0,1,0,0,3.0,1.5,2.33,0.5,1.89
1005,1,5,2,2,3,3,3,0,1,0,0,3.0,2.0,3.0,0.5,2.22
1517,1,5,2,3,5,5,5,1,3,0,0,3.0,2.5,5.0,2.0,3.33
2033,1,3,1,3,2,2,3,1,1,0,0,2.0,2.0,2.33,1.0,1.89
2036,1,5,1,2,5,5,5,0,1,0,0,3.0,1.5,5.0,0.5,2.78
2549,1,5,1,2,3,3,5,0,1,0,0,3.0,1.5,3.67,0.5,2.33
2550,1,3,1,2,2,2,3,0,1,0,0,2.0,1.5,2.33,0.5,1.67
504,1,1,1,1,1,1,1,0,1,0,0,1.0,1.0,1.0,0.5,0.89
1533,1,2,1,1,1,1,1,1,1,0,0,1.5,1.0,1.0,1.0,1.11
